,Retailer,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Sales Method,year,month,day
9147,Walmart,2021-03-19,South,Arkansas,Little Rock,Men's Street Footwear,15.0,206,309.0,145.0,Outlet,2021,3,19
9148,Walmart,2021-03-19,South,Arkansas,Little Rock,Men's Athletic Footwear,14.0,107,150.0,55.0,Outlet,2021,3,19
9149,Walmart,2021-03-19,South,Arkansas,Little Rock,Women's Street Footwear,8.0,112,90.0,40.0,Outlet,2021,3,19
9150,Walmart,2021-03-19,South,Arkansas,Little Rock,Women's Athletic Footwear,15.0,70,105.0,49.0,Outlet,2021,3,19
9151,Walmart,2021-03-19,South,Arkansas,Little Rock,Men's Apparel,24.0,88,211.0,84.0,Outlet,2021,3,19
9152,Walmart,2021-03-19,South,Arkansas,Little Rock,Women's Apparel,20.0,112,224.0,103.0,Outlet,2021,3,19
9153,Walmart,2021-04-20,South,Arkansas,Little Rock,Men's Street Footwear,19.0,204,388.0,174.0,Outlet,2021,4,20
9154,Walmart,2021-04-20,South,Arkansas,Little Rock,Men's Athletic Footwear,20.0,102,204.0,82.0,Outlet,2021,4,20
9155,Walmart,2021-04-20,South,Arkansas,Little Rock,Women's Street Footwear,11.0,96,106.0,50.0,Outlet,2021,4,20
9156,Walmart,2021-04-20,South,Arkansas,Little Rock,Women's Athletic Footwear,13.0,77,100.0,47.0,Outlet,2021,4,20
9157,Walmart,2021-04-20,South,Arkansas,Little Rock,Men's Apparel,31.0,75,233.0,86.0,Outlet,2021,4,20
9158,Walmart,2021-04-20,South,Arkansas,Little Rock,Women's Apparel,24.0,120,288.0,127.0,Outlet,2021,4,20
9159,Walmart,2021-05-19,South,Arkansas,Little Rock,Men's Street Footwear,26.0,228,593.0,273.0,Outlet,2021,5,19
9160,Walmart,2021-05-19,South,Arkansas,Little Rock,Men's Athletic Footwear,28.0,116,325.0,136.0,Outlet,2021,5,19
9161,Walmart,2021-05-19,South,Arkansas,Little Rock,Women's Street Footwear,27.0,119,321.0,141.0,Outlet,2021,5,19
9162,Walmart,2021-05-19,South,Arkansas,Little Rock,Women's Athletic Footwear,24.0,90,216.0,102.0,Outlet,2021,5,19
9163,Walmart,2021-05-19,South,Arkansas,Little Rock,Men's Apparel,32.0,111,355.0,139.0,Outlet,2021,5,19
9164,Walmart,2021-05-19,South,Arkansas,Little Rock,Women's Apparel,33.0,145,479.0,225.0,Outlet,2021,5,19
9165,Walmart,2021-06-21,South,Arkansas,Little Rock,Men's Street Footwear,28.0,236,661.0,291.0,Outlet,2021,6,21
9166,Walmart,2021-06-21,South,Arkansas,Little Rock,Men's Athletic Footwear,25.0,149,373.0,145.0,Outlet,2021,6,21
9167,Walmart,2021-06-21,South,Arkansas,Little Rock,Women's Street Footwear,28.0,124,347.0,156.0,Outlet,2021,6,21
9168,Walmart,2021-06-21,South,Arkansas,Little Rock,Women's Athletic Footwear,29.0,124,360.0,158.0,Outlet,2021,6,21
9169,Walmart,2021-06-21,South,Arkansas,Little Rock,Men's Apparel,37.0,116,429.0,167.0,Outlet,2021,6,21
9170,Walmart,2021-06-21,South,Arkansas,Little Rock,Women's Apparel,48.0,165,792.0,341.0,Outlet,2021,6,21
9171,Walmart,2021-07-19,South,Arkansas,Little Rock,Men's Street Footwear,39.0,271,1057.0,444.0,Outlet,2021,7,19
9172,Walmart,2021-07-19,South,Arkansas,Little Rock,Men's Athletic Footwear,36.0,163,587.0,217.0,Outlet,2021,7,19
9173,Walmart,2021-07-19,South,Arkansas,Little Rock,Women's Street Footwear,32.0,140,448.0,197.0,Outlet,2021,7,19
9174,Walmart,2021-07-19,South,Arkansas,Little Rock,Women's Athletic Footwear,35.0,120,420.0,181.0,Outlet,2021,7,19
9175,Walmart,2021-07-19,South,Arkansas,Little Rock,Men's Apparel,40.0,149,596.0,238.0,Outlet,2021,7,19
9176,Walmart,2021-07-19,South,Arkansas,Little Rock,Women's Apparel,50.0,198,990.0,455.0,Outlet,2021,7,19
9177,Walmart,2021-08-20,South,Arkansas,Little Rock,Men's Street Footwear,43.0,233,1002.0,451.0,Outlet,2021,8,20
9178,Walmart,2021-08-20,South,Arkansas,Little Rock,Men's Athletic Footwear,42.0,163,685.0,267.0,Outlet,2021,8,20
9179,Walmart,2021-08-20,South,Arkansas,Little Rock,Women's Street Footwear,40.0,135,540.0,238.0,Outlet,2021,8,20
9180,Walmart,2021-08-20,South,Arkansas,Little Rock,Women's Athletic Footwear,29.0,132,383.0,172.0,Outlet,2021,8,20
9181,Walmart,2021-08-20,South,Arkansas,Little Rock,Men's Apparel,40.0,113,452.0,167.0,Outlet,2021,8,20
9182,Walmart,2021-08-20,South,Arkansas,Little Rock,Women's Apparel,40.0,193,772.0,363.0,Outlet,2021,8,20
9183,Walmart,2021-09-19,South,Arkansas,Little Rock,Men's Street Footwear,35.0,221,774.0,333.0,Outlet,2021,9,19
9184,Walmart,2021-09-19,South,Arkansas,Little Rock,Men's Athletic Footwear,26.0,135,351.0,144.0,Outlet,2021,9,19
9185,Walmart,2021-09-19,South,Arkansas,Little Rock,Women's Street Footwear,11.0,123,135.0,64.0,Outlet,2021,9,19
9186,Walmart,2021-09-19,South,Arkansas,Little Rock,Women's Athletic Footwear,12.0,104,125.0,52.0,Outlet,2021,9,19
9187,Walmart,2021-09-19,South,Arkansas,Little Rock,Men's Apparel,18.0,111,200.0,78.0,Outlet,2021,9,19
9188,Walmart,2021-09-19,South,Arkansas,Little Rock,Women's Apparel,22.0,140,308.0,129.0,Outlet,2021,9,19
9189,Walmart,2021-10-21,South,Arkansas,Little Rock,Men's Street Footwear,21.0,180,378.0,170.0,Outlet,2021,10,21
9190,Walmart,2021-10-21,South,Arkansas,Little Rock,Men's Athletic Footwear,14.0,132,185.0,74.0,Outlet,2021,10,21
9191,Walmart,2021-10-21,South,Arkansas,Little Rock,Women's Street Footwear,16.0,99,158.0,73.0,Outlet,2021,10,21
9192,Walmart,2021-10-21,South,Arkansas,Little Rock,Women's Athletic Footwear,15.0,94,141.0,63.0,Outlet,2021,10,21
9193,Walmart,2021-10-21,South,Arkansas,Little Rock,Men's Apparel,21.0,91,191.0,71.0,Outlet,2021,10,21
9194,West Gear,2021-10-21,South,Arkansas,Little Rock,Women's Apparel,20.0,132,264.0,119.0,Outlet,2021,10,21
9195,West Gear,2021-11-20,South,Arkansas,Little Rock,Men's Street Footwear,18.0,176,317.0,146.0,Outlet,2021,11,20
9196,West Gear,2021-11-20,South,Arkansas,Little Rock,Men's Athletic Footwear,11.0,116,128.0,54.0,Outlet,2021,11,20
9197,West Gear,2021-11-20,South,Arkansas,Little Rock,Women's Street Footwear,19.0,102,194.0,83.0,Outlet,2021,11,20
9198,West Gear,2021-11-20,South,Arkansas,Little Rock,Women's Athletic Footwear,41.0,128,525.0,231.0,Outlet,2021,11,20
9199,West Gear,2021-11-20,South,Arkansas,Little Rock,Men's Apparel,56.0,105,588.0,241.0,Outlet,2021,11,20
9200,West Gear,2021-11-20,South,Arkansas,Little Rock,Women's Apparel,53.0,135,716.0,322.0,Outlet,2021,11,20
9201,West Gear,2021-12-19,South,Arkansas,Little Rock,Men's Street Footwear,55.0,238,1309.0,602.0,Outlet,2021,12,19
9202,West Gear,2021-12-19,South,Arkansas,Little Rock,Men's Athletic Footwear,46.0,155,713.0,285.0,Outlet,2021,12,19
9203,West Gear,2021-12-19,South,Arkansas,Little Rock,Women's Street Footwear,43.0,149,641.0,282.0,Outlet,2021,12,19
9204,West Gear,2021-12-19,South,Arkansas,Little Rock,Women's Athletic Footwear,40.0,124,496.0,228.0,Outlet,2021,12,19
9205,West Gear,2021-12-19,South,Arkansas,Little Rock,Men's Apparel,50.0,132,660.0,264.0,Outlet,2021,12,19
9206,West Gear,2021-12-19,South,Arkansas,Little Rock,Women's Apparel,55.0,170,935.0,421.0,Outlet,2021,12,19
9207,West Gear,2021-01-23,South,Arkansas,Little Rock,Men's Street Footwear,17.0,178,303.0,142.0,Outlet,2021,1,23
9208,West Gear,2021-01-23,South,Arkansas,Little Rock,Men's Athletic Footwear,18.0,124,223.0,85.0,Outlet,2021,1,23
9209,West Gear,2021-01-23,South,Arkansas,Little Rock,Women's Street Footwear,10.0,131,131.0,56.0,Outlet,2021,1,23
9210,West Gear,2021-01-23,South,Arkansas,Little Rock,Women's Athletic Footwear,13.0,74,96.0,41.0,Outlet,2021,1,23
9211,West Gear,2021-01-23,South,Arkansas,Little Rock,Men's Apparel,23.0,91,209.0,86.0,Outlet,2021,1,23
9212,West Gear,2021-01-23,South,Arkansas,Little Rock,Women's Apparel,18.0,124,223.0,100.0,Outlet,2021,1,23
9213,West Gear,2021-02-21,South,Arkansas,Little Rock,Men's Street Footwear,18.0,206,371.0,163.0,Outlet,2021,2,21
9214,West Gear,2021-02-21,South,Arkansas,Little Rock,Men's Athletic Footwear,17.0,83,141.0,55.0,Outlet,2021,2,21
9215,West Gear,2021-02-21,South,Arkansas,Little Rock,Women's Street Footwear,12.0,98,118.0,55.0,Outlet,2021,2,21
9216,West Gear,2021-02-21,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,15.0,58,87.0,40.0,Outlet,2021,2,21
9217,West Gear,2021-02-21,South,Oklahoma,Oklahoma City,Men's Apparel,24.0,85,204.0,82.0,Outlet,2021,2,21
9218,West Gear,2021-02-21,South,Oklahoma,Oklahoma City,Women's Apparel,14.0,112,157.0,72.0,Outlet,2021,2,21
9219,West Gear,2021-03-19,South,Oklahoma,Oklahoma City,Men's Street Footwear,14.0,182,255.0,117.0,Outlet,2021,3,19
9220,West Gear,2021-03-19,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,15.0,78,117.0,48.0,Outlet,2021,3,19
9221,West Gear,2021-03-19,South,Oklahoma,Oklahoma City,Women's Street Footwear,7.0,83,58.0,26.0,Outlet,2021,3,19
9222,West Gear,2021-03-19,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,16.0,39,62.0,29.0,Outlet,2021,3,19
9223,West Gear,2021-03-19,South,Oklahoma,Oklahoma City,Men's Apparel,26.0,61,159.0,67.0,Outlet,2021,3,19
9224,West Gear,2021-03-19,South,Oklahoma,Oklahoma City,Women's Apparel,18.0,88,158.0,73.0,Outlet,2021,3,19
9225,West Gear,2021-04-20,South,Oklahoma,Oklahoma City,Men's Street Footwear,20.0,184,368.0,169.0,Outlet,2021,4,20
9226,West Gear,2021-04-20,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,18.0,79,142.0,55.0,Outlet,2021,4,20
9227,West Gear,2021-04-20,South,Oklahoma,Oklahoma City,Women's Street Footwear,10.0,70,70.0,32.0,Outlet,2021,4,20
9228,West Gear,2021-04-20,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,15.0,47,71.0,30.0,Outlet,2021,4,20
9229,West Gear,2021-04-20,South,Oklahoma,Oklahoma City,Men's Apparel,27.0,54,146.0,57.0,Outlet,2021,4,20
9230,West Gear,2021-04-20,South,Oklahoma,Oklahoma City,Women's Apparel,22.0,111,244.0,105.0,Outlet,2021,4,20
9231,West Gear,2021-05-19,South,Oklahoma,Oklahoma City,Men's Street Footwear,28.0,179,501.0,216.0,Outlet,2021,5,19
9232,West Gear,2021-05-19,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,29.0,93,270.0,102.0,Outlet,2021,5,19
9233,West Gear,2021-05-19,South,Oklahoma,Oklahoma City,Women's Street Footwear,27.0,88,238.0,100.0,Outlet,2021,5,19
9234,West Gear,2021-05-19,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,26.0,74,192.0,81.0,Outlet,2021,5,19
9235,West Gear,2021-05-19,South,Oklahoma,Oklahoma City,Men's Apparel,33.0,80,264.0,108.0,Outlet,2021,5,19
9236,West Gear,2021-05-19,South,Oklahoma,Oklahoma City,Women's Apparel,33.0,116,383.0,172.0,Outlet,2021,5,19
9237,West Gear,2021-06-21,South,Oklahoma,Oklahoma City,Men's Street Footwear,32.0,192,614.0,283.0,Outlet,2021,6,21
9238,West Gear,2021-06-21,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,25.0,123,308.0,120.0,Outlet,2021,6,21
9239,West Gear,2021-06-21,South,Oklahoma,Oklahoma City,Women's Street Footwear,27.0,107,289.0,124.0,Outlet,2021,6,21
9240,West Gear,2021-06-21,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,29.0,102,296.0,133.0,Outlet,2021,6,21
9241,West Gear,2021-06-21,South,Oklahoma,Oklahoma City,Men's Apparel,41.0,105,431.0,164.0,Outlet,2021,6,21
9242,West Gear,2021-06-21,South,Oklahoma,Oklahoma City,Women's Apparel,40.0,143,572.0,240.0,Outlet,2021,6,21
9243,West Gear,2021-07-19,South,Oklahoma,Oklahoma City,Men's Street Footwear,43.0,238,1023.0,430.0,Outlet,2021,7,19
9244,West Gear,2021-07-19,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,35.0,135,473.0,180.0,Outlet,2021,7,19
9245,West Gear,2021-07-19,South,Oklahoma,Oklahoma City,Women's Street Footwear,33.0,131,432.0,186.0,Outlet,2021,7,19
9246,West Gear,2021-07-19,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,36.0,107,385.0,177.0,Outlet,2021,7,19
9247,West Gear,2021-07-19,South,Oklahoma,Oklahoma City,Men's Apparel,43.0,116,499.0,205.0,Outlet,2021,7,19
9248,West Gear,2021-07-19,South,Oklahoma,Oklahoma City,Women's Apparel,45.0,163,734.0,345.0,Outlet,2021,7,19
9249,West Gear,2021-08-20,South,Oklahoma,Oklahoma City,Men's Street Footwear,41.0,230,943.0,396.0,Outlet,2021,8,20
9250,West Gear,2021-08-20,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,37.0,140,518.0,218.0,Outlet,2021,8,20
9251,West Gear,2021-08-20,South,Oklahoma,Oklahoma City,Women's Street Footwear,38.0,113,429.0,202.0,Outlet,2021,8,20
9252,West Gear,2021-08-20,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,32.0,111,355.0,149.0,Outlet,2021,8,20
9253,West Gear,2021-08-20,South,Oklahoma,Oklahoma City,Men's Apparel,40.0,105,420.0,155.0,Outlet,2021,8,20
9254,West Gear,2021-08-20,South,Oklahoma,Oklahoma City,Women's Apparel,40.0,166,664.0,312.0,Outlet,2021,8,20
9255,West Gear,2021-09-19,South,Oklahoma,Oklahoma City,Men's Street Footwear,35.0,196,686.0,316.0,Outlet,2021,9,19
9256,West Gear,2021-09-19,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,28.0,128,358.0,147.0,Outlet,2021,9,19
9257,West Gear,2021-09-19,South,Oklahoma,Oklahoma City,Women's Street Footwear,12.0,91,109.0,46.0,Outlet,2021,9,19
9258,West Gear,2021-09-19,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,12.0,83,100.0,42.0,Outlet,2021,9,19
9259,West Gear,2021-09-19,South,Oklahoma,Oklahoma City,Men's Apparel,20.0,78,156.0,59.0,Outlet,2021,9,19
9260,West Gear,2021-09-19,South,Oklahoma,Oklahoma City,Women's Apparel,23.0,119,274.0,129.0,Outlet,2021,9,19
9261,West Gear,2021-10-21,South,Oklahoma,Oklahoma City,Men's Street Footwear,20.0,173,346.0,163.0,Outlet,2021,10,21
9262,West Gear,2021-10-21,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,14.0,112,157.0,66.0,Outlet,2021,10,21
9263,West Gear,2021-10-21,South,Oklahoma,Oklahoma City,Women's Street Footwear,14.0,74,104.0,44.0,Outlet,2021,10,21
9264,West Gear,2021-10-21,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,15.0,62,93.0,39.0,Outlet,2021,10,21
9265,West Gear,2021-10-21,South,Oklahoma,Oklahoma City,Men's Apparel,22.0,68,150.0,57.0,Outlet,2021,10,21
9266,Kohl's,2021-10-21,South,Oklahoma,Oklahoma City,Women's Apparel,22.0,101,222.0,104.0,Outlet,2021,10,21
9267,Kohl's,2021-11-20,South,Oklahoma,Oklahoma City,Men's Street Footwear,16.0,166,266.0,117.0,Outlet,2021,11,20
9268,Kohl's,2021-11-20,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,11.0,96,106.0,40.0,Outlet,2021,11,20
9269,Kohl's,2021-11-20,South,Oklahoma,Oklahoma City,Women's Street Footwear,19.0,81,154.0,66.0,Outlet,2021,11,20
9270,Kohl's,2021-11-20,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,37.0,90,333.0,157.0,Outlet,2021,11,20
9271,Kohl's,2021-11-20,South,Oklahoma,Oklahoma City,Men's Apparel,60.0,85,510.0,204.0,Outlet,2021,11,20
9272,Kohl's,2021-11-20,South,Oklahoma,Oklahoma City,Women's Apparel,60.0,128,768.0,330.0,Outlet,2021,11,20
9273,Kohl's,2021-12-19,South,Oklahoma,Oklahoma City,Men's Street Footwear,55.0,200,1100.0,462.0,Outlet,2021,12,19
9274,Kohl's,2021-12-19,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,47.0,149,700.0,266.0,Outlet,2021,12,19
9275,Kohl's,2021-12-19,South,Oklahoma,Oklahoma City,Women's Street Footwear,44.0,131,576.0,259.0,Outlet,2021,12,19
9276,Kohl's,2021-12-19,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,45.0,114,513.0,231.0,Outlet,2021,12,19
9277,Kohl's,2021-12-19,South,Oklahoma,Oklahoma City,Men's Apparel,55.0,98,539.0,216.0,Outlet,2021,12,19
9278,Kohl's,2021-12-19,South,Oklahoma,Oklahoma City,Women's Apparel,51.0,128,653.0,281.0,Outlet,2021,12,19
9279,Kohl's,2021-01-16,South,Oklahoma,Oklahoma City,Men's Street Footwear,17.0,176,299.0,114.0,Outlet,2021,1,16
9280,Kohl's,2021-01-16,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,16.0,105,168.0,64.0,Outlet,2021,1,16
9281,Kohl's,2021-01-16,South,Oklahoma,Oklahoma City,Women's Street Footwear,12.0,116,139.0,56.0,Outlet,2021,1,16
9282,Kohl's,2021-01-16,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,16.0,70,112.0,45.0,Outlet,2021,1,16
9283,Kohl's,2021-01-16,South,Oklahoma,Oklahoma City,Men's Apparel,28.0,88,246.0,101.0,Outlet,2021,1,16
9284,Kohl's,2021-01-16,South,Oklahoma,Oklahoma City,Women's Apparel,17.0,119,202.0,75.0,Outlet,2021,1,16
9285,Kohl's,2021-02-14,South,Oklahoma,Oklahoma City,Men's Street Footwear,18.0,204,367.0,147.0,Outlet,2021,2,14
9286,Kohl's,2021-02-14,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,17.0,75,128.0,52.0,Outlet,2021,2,14
9287,Kohl's,2021-02-14,South,Oklahoma,Oklahoma City,Women's Street Footwear,11.0,90,99.0,39.0,Outlet,2021,2,14
9288,Sports Direct,2021-02-05,Northeast,Connecticut,Hartford,Women's Athletic Footwear,24.0,39,94.0,31.0,Outlet,2021,2,5
9289,Sports Direct,2021-02-05,Northeast,Connecticut,Hartford,Men's Apparel,39.0,66,257.0,95.0,Outlet,2021,2,5
9290,Sports Direct,2021-02-05,Northeast,Connecticut,Hartford,Women's Apparel,32.0,96,307.0,120.0,Outlet,2021,2,5
9291,Sports Direct,2021-03-03,Northeast,Connecticut,Hartford,Men's Street Footwear,26.0,182,473.0,203.0,Outlet,2021,3,3
9292,Sports Direct,2021-03-03,Northeast,Connecticut,Hartford,Men's Athletic Footwear,32.0,68,218.0,98.0,Outlet,2021,3,3
9293,Sports Direct,2021-03-03,Northeast,Connecticut,Hartford,Women's Street Footwear,23.0,75,173.0,55.0,Outlet,2021,3,3
9294,Sports Direct,2021-03-03,Northeast,Connecticut,Hartford,Women's Athletic Footwear,27.0,34,92.0,29.0,Outlet,2021,3,3
9295,Sports Direct,2021-03-03,Northeast,Connecticut,Hartford,Men's Apparel,39.0,53,207.0,70.0,Outlet,2021,3,3
9296,Sports Direct,2021-03-03,Northeast,Connecticut,Hartford,Women's Apparel,29.0,85,247.0,96.0,Outlet,2021,3,3
9297,Sports Direct,2021-04-04,Northeast,Connecticut,Hartford,Men's Street Footwear,28.0,155,434.0,200.0,Outlet,2021,4,4
9298,Sports Direct,2021-04-04,Northeast,Connecticut,Hartford,Men's Athletic Footwear,30.0,64,192.0,84.0,Outlet,2021,4,4
9299,Sports Direct,2021-04-04,Northeast,Connecticut,Hartford,Women's Street Footwear,20.0,64,128.0,46.0,Outlet,2021,4,4
9300,Sports Direct,2021-04-04,Northeast,Connecticut,Hartford,Women's Athletic Footwear,26.0,41,107.0,34.0,Outlet,2021,4,4
9301,Sports Direct,2021-04-04,Northeast,Connecticut,Hartford,Men's Apparel,37.0,40,148.0,50.0,Outlet,2021,4,4
9302,Sports Direct,2021-04-04,Northeast,Connecticut,Hartford,Women's Apparel,26.0,94,244.0,103.0,Outlet,2021,4,4
9303,Sports Direct,2021-05-03,Northeast,Connecticut,Hartford,Men's Street Footwear,40.0,191,764.0,336.0,Outlet,2021,5,3
9304,Sports Direct,2021-05-03,Northeast,Connecticut,Hartford,Men's Athletic Footwear,35.0,83,291.0,128.0,Outlet,2021,5,3
9305,Sports Direct,2021-05-03,Northeast,Connecticut,Hartford,Women's Street Footwear,32.0,83,266.0,90.0,Outlet,2021,5,3
9306,Sports Direct,2021-05-03,Northeast,Connecticut,Hartford,Women's Athletic Footwear,32.0,74,237.0,78.0,Outlet,2021,5,3
9307,Sports Direct,2021-05-03,Northeast,Connecticut,Hartford,Men's Apparel,37.0,83,307.0,107.0,Outlet,2021,5,3
9308,Sports Direct,2021-05-03,Northeast,Connecticut,Hartford,Women's Apparel,41.0,128,525.0,220.0,Outlet,2021,5,3
9309,Sports Direct,2021-06-05,Northeast,Connecticut,Hartford,Men's Street Footwear,40.0,206,824.0,387.0,Outlet,2021,6,5
9310,Sports Direct,2021-06-05,Northeast,Connecticut,Hartford,Men's Athletic Footwear,38.0,124,471.0,221.0,Outlet,2021,6,5
9311,Sports Direct,2021-06-05,Northeast,Connecticut,Hartford,Women's Street Footwear,35.0,96,336.0,111.0,Outlet,2021,6,5
9312,Sports Direct,2021-06-05,Northeast,Connecticut,Hartford,Women's Athletic Footwear,35.0,85,298.0,104.0,Outlet,2021,6,5
9313,Sports Direct,2021-06-05,Northeast,Connecticut,Hartford,Men's Apparel,36.0,91,328.0,105.0,Outlet,2021,6,5
9314,Sports Direct,2021-06-05,Northeast,Connecticut,Hartford,Women's Apparel,39.0,128,499.0,195.0,Outlet,2021,6,5
9315,Sports Direct,2021-07-03,Northeast,Connecticut,Hartford,Men's Street Footwear,42.0,195,819.0,369.0,Outlet,2021,7,3
9316,Sports Direct,2021-07-03,Northeast,Connecticut,Hartford,Men's Athletic Footwear,38.0,120,456.0,192.0,Outlet,2021,7,3
9317,Sports Direct,2021-07-03,Northeast,Connecticut,Hartford,Women's Street Footwear,29.0,111,322.0,109.0,Outlet,2021,7,3
9318,Sports Direct,2021-07-03,Northeast,Connecticut,Hartford,Women's Athletic Footwear,34.0,94,320.0,115.0,Outlet,2021,7,3
9319,Sports Direct,2021-07-03,Northeast,Connecticut,Hartford,Men's Apparel,43.0,93,400.0,132.0,Outlet,2021,7,3
9320,Sports Direct,2021-07-03,Northeast,Connecticut,Hartford,Women's Apparel,40.0,152,608.0,231.0,Outlet,2021,7,3
9321,Sports Direct,2021-08-04,Northeast,Connecticut,Hartford,Men's Street Footwear,40.0,194,776.0,326.0,Outlet,2021,8,4
9322,Sports Direct,2021-08-04,Northeast,Connecticut,Hartford,Men's Athletic Footwear,34.0,128,435.0,187.0,Outlet,2021,8,4
9323,Sports Direct,2021-08-04,Northeast,Connecticut,Hartford,Women's Street Footwear,36.0,107,385.0,135.0,Outlet,2021,8,4
9324,Sports Direct,2021-08-04,Northeast,Connecticut,Hartford,Women's Athletic Footwear,32.0,72,230.0,76.0,Outlet,2021,8,4
9325,Sports Direct,2021-08-04,Northeast,Connecticut,Hartford,Men's Apparel,43.0,62,267.0,88.0,Outlet,2021,8,4
9326,Sports Direct,2021-08-04,Northeast,Connecticut,Hartford,Women's Apparel,44.0,124,546.0,207.0,Outlet,2021,8,4
9327,Sports Direct,2021-09-03,Northeast,Connecticut,Hartford,Men's Street Footwear,43.0,170,731.0,344.0,Outlet,2021,9,3
9328,Sports Direct,2021-09-03,Northeast,Connecticut,Hartford,Men's Athletic Footwear,40.0,93,372.0,175.0,Outlet,2021,9,3
9329,Sports Direct,2021-09-03,Northeast,Connecticut,Hartford,Women's Street Footwear,33.0,64,211.0,68.0,Outlet,2021,9,3
9330,Sports Direct,2021-09-03,Northeast,Connecticut,Hartford,Women's Athletic Footwear,30.0,58,174.0,59.0,Outlet,2021,9,3
9331,Sports Direct,2021-09-03,Northeast,Connecticut,Hartford,Men's Apparel,41.0,58,238.0,86.0,Outlet,2021,9,3
9332,Sports Direct,2021-09-03,Northeast,Connecticut,Hartford,Women's Apparel,45.0,83,374.0,157.0,Outlet,2021,9,3
9333,Sports Direct,2021-10-05,Northeast,Connecticut,Hartford,Men's Street Footwear,46.0,153,704.0,296.0,Outlet,2021,10,5
9334,Sports Direct,2021-10-05,Northeast,Connecticut,Hartford,Men's Athletic Footwear,39.0,94,367.0,161.0,Outlet,2021,10,5
